iso,countryname,year,rGDP,nGDP,deflator,govdebt_GDP,govdef,cbrate,CA_GDP,USDfx
DOM,Dominican Republic,2017,4180546,3802655.75,0.909607470035553,48.90599822998047,-117426.015625,5.25,-0.16833128035068512,47.534358978271484
DOM,Dominican Republic,2018,5012754,4235847,0.8450139164924622,50.46500015258789,-91494.296875,5.5,-1.5548022985458374,49.50999450683594
DOM,Dominican Republic,2019,5713716,4562235,0.7984707355499268,53.57899856567383,-158081.4375,4.5,-1.332531213760376,51.294857025146484
ECU,Ecuador,1978,3618.882080078125,11806.4521484375,3.262458324432373,34.0828857421875,NA,10,-5.898931503295898,1
ECU,Ecuador,1979,4463.30419921875,14361.486328125,3.2176804542541504,32.32710266113281,NA,10,-4.446510314941406,1
ECU,Ecuador,1980,5839.125,18253.787109375,3.1261167526245117,27.49582290649414,NA,10,-3.588008403778076,1
ECU,Ecuador,1981,7521.96435546875,22115.453125,2.9401166439056396,33.71566390991211,NA,10,-4.575723171234131,1
ECU,Ecuador,1982,6915.5458984375,20059.8125,2.900683879852295,31.179529190063477,NA,10,-5.930803298950195,1
ECU,Ecuador,1983,5931.76416015625,17256.546875,2.9091761112213135,60.832786560058594,NA,10,-0.670457124710083,1
ECU,Ecuador,1984,6002.32373046875,16943.154296875,2.822765827178955,64.96405029296875,NA,NA,-1.614189863204956,1
ECU,Ecuador,1985,6325.7822265625,17304.16796875,2.7354984283447266,61.71641540527344,NA,NA,0.44317224621772766,1
ECU,Ecuador,1986,5844.64794921875,14981.7255859375,2.563323974609375,89.61388397216797,NA,NA,-3.8004095554351807,1
ECU,Ecuador,1987,5308.48828125,13419.72265625,2.5279743671417236,101.80110168457031,NA,NA,-8.511751174926758,1
ECU,Ecuador,1988,5261.00927734375,12251.59765625,2.328754186630249,114.58505249023438,NA,NA,-5.209976673126221,1
ECU,Ecuador,1989,5655.48828125,13247.3740234375,2.342392683029175,115.43425750732422,NA,NA,-5.14728307723999,1
ECU,Ecuador,1990,6432.814453125,14949.4287109375,2.3239328861236572,115.69820404052734,NA,NA,-2.3623175621032715,1
ECU,Ecuador,1991,7478.79833984375,16437.646484375,2.197899341583252,104.31429290771484,NA,NA,-4.167516231536865,1
ECU,Ecuador,1992,8133.974609375,17390.509765625,2.1380088329315186,93.98614501953125,NA,NA,-0.6742478013038635,1
ECU,Ecuador,1993,8681.587890625,18334.685546875,2.1119046211242676,106.41434478759766,NA,NA,-4.482299327850342,1
ECU,Ecuador,1994,10853.025390625,22117.6484375,2.0379247665405273,90.6237564086914,NA,NA,-3.955845355987549,1
ECU,Ecuador,1995,11940.099609375,23898.126953125,2.0015015602111816,70.52976989746094,-483.69805908203125,NA,-4.092885494232178,1
ECU,Ecuador,1996,12541.3662109375,24796.935546875,1.9772117137908936,69.279693603515625,-853.01458740234375,NA,-0.21739135682582855,1
ECU,Ecuador,1997,14606.775390625,27552.82421875,1.8863043785095215,61.4770393371582,-778.3673095703125,NA,-1.6219698190689087,1
ECU,Ecuador,1998,14987.416015625,27192.302734375,1.8143422603607178,70.281219482421875,-1386.5355224609375,NA,-7.4994916915893555,1
ECU,Ecuador,1999,10023.5380859375,19023.3515625,1.8978679180145264,105.17683410644531,-917.87664794921875,64.4000015258789,4.673490524291992,1
ECU,Ecuador,2000,9046.7998046875,17530.685546875,1.9377775192260742,92.15864562988281,-56.09819412231445,13.15999984741211,6.3435540199279785,1
ECU,Ecuador,2001,12436.84765625,23127.0546875,1.859559178352356,63.803001403808594,7.631927967071533,16.440000534057617,-2.3832509517669678,1
ECU,Ecuador,2002,15265.689453125,27054.197265625,1.7722223997116089,55.042999267578125,199.65997314453125,14.550000190734863,-4.505862236022949,1
ECU,Ecuador,2003,17976.5234375,30965.20703125,1.7225358486175537,47.198001861572266,323.5863952636719,NA,-1.2492035627365112,1
ECU,Ecuador,2004,21828.0546875,35194.94921875,1.6123722791671753,40.20000076293945,683.48590087890625,9.859999656677246,-1.362191915512085,1
ECU,Ecuador,2005,26329.74609375,40278.8515625,1.5297850370407104,35.757999420166016,266.24322509765625,9.609999656677246,1.1766111850738525,1
ECU,Ecuador,2006,31164.02734375,45690.76171875,1.4661378860473633,33.09400177001953,1334.627197265625,9.220000267028809,3.8080496788024902,1
ECU,Ecuador,2007,34646.84765625,49848.7265625,1.438766598701477,29.648000717163086,1324.9791259765625,10.720000267028809,3.7844274044036865,1
ECU,Ecuador,2008,45284.0625,61139.4375,1.3501315116882324,24.87299919128418,347.2720031738281,9.140000343322754,2.8940529823303223,1
ECU,Ecuador,2009,44996.08203125,60094.9765625,1.3355602025985718,19.66699981689453,-2231.927490234375,9.1899995803833,0.5209243297576904,1
ECU,Ecuador,2010,53084.26953125,68151.328125,1.2838327884674072,18.43600082397461,-943.8958740234375,8.680000305175781,-2.321726083755493,1
ECU,Ecuador,2011,66742.2421875,78986.6484375,1.1834580898284912,18.60700035095215,-100.31304931640625,8.170000076293945,-0.5065870881080627,1
ECU,Ecuador,2012,78421.8359375,87735.046875,1.1187578439712524,19.340999603271484,-2487.28857421875,8.170000076293945,-0.16690956056118011,1
ECU,Ecuador,2013,92543.921875,96570.3359375,1.0435081720352173,23.426000595092773,-7884.9677734375,8.170000076293945,-0.9660378098487854,1
ECU,Ecuador,2014,102595,102717.796875,1.0011968612670898,28.163000106811523,-8326.3046875,8.1899995803833,-0.651047945022583,1
ECU,Ecuador,2015,97209.5546875,97209.5546875,1,36.4379997253418,-6674.408203125,9.119999885559082,-2.284844160079956,1
ECU,Ecuador,2016,96999.5,97671.4296875,1.0069271326065063,46.066001892089844,-10052.34375,8.100000381469727,0.921880841255188,1
ECU,Ecuador,2017,109943.015625,104467.484375,0.9501966238021851,47.39099884033203,-6029.86279296875,7.829999923706055,-0.38839104771614075,1
ECU,Ecuador,2018,114293.5546875,107478.9609375,0.9403764009475708,49.505001068115234,-3012.63525390625,8.6899995803833,-1.5339277982711792,1
ECU,Ecuador,2019,114607.09375,107595.828125,0.9388234615325928,52.06399917602539,-3731.42333984375,8.779999732971191,-0.5071413516998291,1
FIN,Finland,1978,11146.3896484375,25263.720703125,2.266538381576538,10.976211547851563,873.0625,7.25,1.7993088960647583,0.6920509934425354
FIN,Finland,1979,13773.3330078125,29251.1796875,2.1237547397613525,11.13408088684082,902.3125,8.5,-0.37235569953918457,0.6534990072250366
FIN,Finland,1980,16704.89453125,33759.0078125,2.0209052562713623,11.220964431762695,1249.083251953125,9.25,-2.721902370452881,0.6252179741859436
FIN,Finland,1981,19124.765625,38163.37109375,1.9954948425292969,11.509243965148926,1946.3319091796875,9.25,-0.7990190982818604,0.7246930003166199
FIN,Finland,1982,22161.287109375,42894.359375,1.9355536699295044,13.806735038757324,1329.72509765625,8.5,-1.6889081001281738,0.8101159930229187
FIN,Finland,1983,25496.857421875,47880.96875,1.8779164552688599,15.306260108947754,718.21453857421875,9.5,-2.07572865486145,0.9362210035324097
FIN,Finland,1984,29336.953125,53494.453125,1.8234494924545288,15.132431030273438,1711.822509765625,9.5,0.07778824120759964,1.0096180438995361
FIN,Finland,1985,32952.84765625,58209.2109375,1.766439437866211,15.789966583251953,1920.9039306640625,9,-1.3343291282653809,1.0413949489593506
FIN,Finland,1986,36459.70703125,62677.4765625,1.7190889120101929,16.40201187133789,2381.744140625,7,-0.9273290038108826,0.8524519801139832
FIN,Finland,1987,41052.125,68107.359375,1.659045934677124,17.618436813354492,1089.7177734375,7,-1.887869119644165,0.7390450239181519
FIN,Finland,1988,48975.26171875,77270.1015625,1.5777373313903809,16.51292610168457,3940.775146484375,8,-2.489429235458374,0.7043309807777405
FIN,Finland,1989,57694.9921875,86349.6640625,1.4966578483581543,14.24572467803955,5785.42724609375,8.5,-4.8748779296875,0.7214779853820801
FIN,Finland,1990,60864.67578125,90964,1.4945286512374878,13.8074369430542,4821.09228515625,8.5,-4.9876790046691895,0.6427040100097656
FIN,Finland,1991,54734.53125,86913,1.5879006385803223,21.880952835083008,-782.21697998046875,8.5,-5.309715270996094,0.6808859705924988
FIN,Finland,1992,51626.234375,84786,1.642304539680481,39.256072998046875,-4493.658203125,9.5,-4.574913024902344,0.7543709874153137
FIN,Finland,1993,51720.26171875,85610,1.6552506685256958,54.1942138671875,-6848.7998046875,5.5,-1.272944450378418,0.9623219966888428
FIN,Finland,1994,56934.49609375,90646,1.5921103954315186,56.19804382324219,-5801.34423828125,5.25,1.0728564262390137,0.8776010274887085
FIN,Finland,1995,64456.1015625,98454,1.5274581909179688,55.20446014404297,-5710.33203125,4.75,4.157474517822266,0.7346699833869934
FIN,Finland,1996,69205.8203125,101977,1.4735320806503296,55.36346435546875,-3161.286865234375,4,3.859203577041626,0.772167980670929
FIN,Finland,1997,79977.6015625,110764,1.3849377632141113,52.235382080078125,-1329.1680908203125,4,5.149958610534668,0.8732349872589111
FIN,Finland,1998,91700.640625,120431,1.3133059740066528,46.843421936035156,2047.3270263671875,3.5,5.117453098297119,0.8986480236053467
FIN,Finland,1999,100858.671875,126888,1.2580772638320923,44.06484603881836,2157.095947265625,1.75,4.908135890960693,0.9395769834518433
FIN,Finland,2000,114644.515625,136386,1.1896425485610962,45.139530181884766,9410.6337890625,3.25,7.215977191925049,1.0858980417251587
FIN,Finland,2001,124770.9609375,144613,1.1590276956558228,43.44353485107422,7230.64990234375,3.0625,8.126442909240723,1.117514967918396
FIN,Finland,2002,130233.8671875,148440,1.1397956609725952,42.642818450927734,6086.0400390625,2.125,8.0820951461792,1.0609450340270996
FIN,Finland,2003,135783.421875,151714,1.117323398590088,45.1560173034668,3641.13623046875,1.125,4.65816593170166,0.8857560157775879
FIN,Finland,2004,147763.890625,158741,1.0742881298065186,44.93798065185547,3492.302001953125,1,5.704977989196777,0.80485600233078
FIN,Finland,2005,157535.421875,164666,1.0452632904052734,42.14409637451172,4445.98193359375,1.0625,3.414675712585449,0.8051109910011292
FIN,Finland,2006,172023.796875,172861,1.0048668384552002,40.22422790527344,6914.43994140625,1.9375,3.8580400943756104,0.7971680164337158
FIN,Finland,2007,196041.203125,187059,0.9541820883750916,35.99933624267578,9540.0087890625,2.9375,4.133690357208252,0.730754017829895
FIN,Finland,2008,205179.453125,194253,0.946746826171875,34.71503829956055,8158.62548828125,2.8125,1.8368983268737793,0.6834989786148071
FIN,Finland,2009,176455.671875,181735,1.0299186706542969,44.13018798828125,-4543.375,0.3125,1.9487491846084595,0.7189580202102661
FIN,Finland,2010,188466.5625,188147,0.9983044266700745,50.11294174194336,-4891.82177734375,0.25,1.4988651275634766,0.7558680176734924
FIN,Finland,2011,202724.453125,197655,0.9749934077262878,52.02448654174805,-1976.550048828125,0.4375,-1.202410101890564,0.7192069888114929
FIN,Finland,2012,202386.625,200378,0.9900752902030945,57.85615158081055,-4408.31591796875,0.125,-2.2943711280822754,0.7788479924201965
FIN,Finland,2013,203526.046875,203497,0.9998573064804077,60.81170654296875,-5087.4248046875,0,-2.2697067260742188,0.7532340288162231
FIN,Finland,2014,204899.125,205855,1.0046651363372803,64.81261444091797,-6175.64990234375,-0.125,-1.578150987625122,0.753940999507904
FIN,Finland,2015,210192,210192,1,68.76427459716797,-5044.6083984375,-0.22499999403953552,-0.9374873638153076,0.9018959999084473
FIN,Finland,2016,221265.109375,215717,0.9749255180358887,68.649200439453125,-3667.189208984375,-0.4000000059604645,-1.759256362915039,0.9038900136947632
FIN,Finland,2017,238101.21875,224706,0.943741500377655,66.580780029296875,-1348.236083984375,-0.4000000059604645,-0.7424676418304443,0.8870390057563782
FIN,Finland,2018,248660.828125,231905,0.9326157569885254,65.35823059082031,-2087.14501953125,-0.4000000059604645,-1.747368574142456,0.8475819826126099
FIN,Finland,2019,259203.578125,238518,0.9201956391334534,65.3279800415039,-2146.661865234375,-0.44999998807907104,0.07324005663394928,0.893409013748169
FRA,France,1978,171082.296875,345155,2.017479419708252,22.30232048034668,-6204.12890625,6.375,2.038458824157715,0.6879690289497375
FRA,France,1979,202331.40625,394313.65625,1.9488505125045776,22.195554733276367,-1900.5357666015625,12.125,1.247389316558838,0.6487450003623962
FRA,France,1980,233160.171875,447344.09375,1.9186128377914429,21.791748046875,-1917.3720703125,11.25,-0.8778204917907715,0.6434429883956909
FRA,France,1981,266105.03125,504566.59375,1.8961181640625,23.06843376159668,-12150.8359375,14.75,-1.1391328573226929,0.8291530013084412
FRA,France,1982,312659.59375,578924.125,1.851611614227295,26.562484741210938,-16432.955078125,12.75,-3.051608085632324,1.0041680335998535
FRA,France,1983,351398.25,642540.1875,1.828524112701416,27.960676193237305,-16335.7109375,12,-1.240334153175354,1.1633939743041992
FRA,France,1984,388949.03125,699499.6875,1.7984353303909302,30.446889877319336,-19137.86328125,10.75,-0.20996136963367462,1.332021951675415
FRA,France,1985,424073.09375,750141.875,1.7688976526260376,32.122955322265625,-22281.015625,8.75,-0.093288421630859375,1.3681910037994385
FRA,France,1986,467357.03125,807919.1875,1.7286980152130127,32.6392936706543,-25825.619140625,7.25,0.44880858063697815,1.0556679964065552
FRA,France,1987,503800.3125,849119.1875,1.6854280233383179,35.033905029296875,-17096.95703125,7.75,-0.7015712857246399,0.9162619709968567
FRA,France,1988,569552.5625,917111.5,1.6102315187454224,34.8832893371582,-23539.677734375,7.75,-0.6738593578338623,0.9090059995651245
FRA,France,1989,642747.5625,989600.375,1.5396407842636108,35.64204025268555,-17623.810546875,10,-0.6652611494064331,0.9729549884796143
FRA,France,1990,697352.25,1044503.3125,1.497813105583191,36.830379486083984,-25410.09375,9.25,-1.1200815439224243,0.8299409747123718
FRA,France,1991,732924.5,1083783.25,1.478710651397705,37.608360290527344,-31003.400390625,9.600000381469727,-0.6358881592750549,0.861083984375
FRA,France,1992,768996.75,1121331.875,1.4581750631332397,41.499290466308594,-51600.67578125,9.100000381469727,0.5044277310371399,0.8061000108718872
FRA,France,1993,774562,1134273.25,1.4644060134887695,48.02669143676758,-72161.5078125,6.199999809265137,1.0911260843276978,0.8644949793815613
FRA,France,1994,819775.0625,1172316.5,1.430046558380127,51.38825225830078,-63608.07421875,5,0.7801584601402283,0.8452609777450562
FRA,France,1995,870436.625,1214909.75,1.3957475423812866,57.80498504638672,-61960.39453125,4.449999809265137,0.6710471510887146,0.7610790133476257
FRA,France,1996,905775.3125,1247433.25,1.377199411392212,60.593482971191406,-48649.8984375,3.1500000953674316,1.2597558498382568,0.7797179818153381
FRA,France,1997,960324.6875,1290111,1.3434112071990967,61.98324203491211,-47734.109375,3.299999952316284,2.4892220497131348,0.8899959921836853
FRA,France,1998,1037385.625,1346951,1.298409104347229,62.09971618652344,-32326.826171875,3,2.513357162475586,0.8988450169563293
FRA,France,1999,1108673.375,1394054.875,1.2574081420898438,61.423126220703125,-20910.822265625,1.75,2.999264717102051,0.9395769834518433
FRA,France,2000,1224566,1475394.625,1.2048306465148926,59.72137451171875,-19180.12890625,3.25,0.9938613176345825,1.0858980417251587
FRA,France,2001,1294414.75,1531275.875,1.182987093925476,59.32225799560547,-21437.861328125,3.0625,1.3789666891098022,1.117514967918396
FRA,France,2002,1350872.875,1580374,1.1698909997940063,61.25602722167969,-50571.96875,2.125,0.9922317862510681,1.0609450340270996
FRA,France,2003,1402620.375,1624768.625,1.1583808660507202,65.3638687133789,-66615.515625,1.125,0.7008562684059143,0.8857560157775879
FRA,France,2004,1498302.375,1692950.625,1.1299124956130981,66.8794174194336,-60946.22265625,1,0.41865769028663635,0.80485600233078
FRA,France,2005,1589065.75,1760511.875,1.1078912019729614,68.18605041503906,-61617.9140625,1.0625,0.0299106165766716,0.8051109910011292
FRA,France,2006,1716985.625,1848093.625,1.0763593912124634,65.40081787109375,-49898.52734375,1.9375,0.17919984459877014,0.7971680164337158
FRA,France,2007,1846529.75,1939318.25,1.0502501726150513,65.47676086425781,-58179.546875,2.9375,-0.1786038726568222,0.730754017829895
FRA,France,2008,1899071.375,1989254.75,1.0474880933761597,69.819183349609375,-69623.9140625,2.8125,-0.6974471211433411,0.6834989786148071
FRA,France,2009,1798569.625,1936901.625,1.0769122838974,84.05560302734375,-143330.71875,0.3125,-0.5503635406494141,0.7189580202102661
FRA,France,2010,1885725,1994004.125,1.0574203729629517,86.277923583984375,-143568.296875,0.25,-0.629487156867981,0.7558680176734924
FRA,France,2011,1997626.25,2061123.875,1.031786561012268,88.74931335449219,-109239.5703125,0.4375,-0.8582211136817932,0.7192069888114929
FRA,France,2012,2028067,2087894.75,1.029499888420105,91.7419662475586,-108570.5234375,0.125,-0.9650390148162842,0.7788479924201965
FRA,France,2013,2081013.75,2122957.75,1.0201555490493774,94.55780792236328,-104024.9296875,0,-0.6085848808288574,0.7532340288162231
FRA,France,2014,2135683.75,2156737.75,1.009858250617981,96.164398193359375,-99209.9375,-0.125,-0.9122110605239868,0.753940999507904
FRA,France,2015,2202687,2202687,1,96.9778060913086,-85904.796875,-0.22499999403953552,-0.3249667286872864,0.9018959999084473
FRA,France,2016,2246411.75,2230299.25,0.9928274750709534,98.14973449707031,-84751.3671875,-0.4000000059604645,-0.528494119644165,0.9038900136947632
FRA,France,2017,2364165.5,2294591.75,0.9705715179443359,98.7609634399414,-78016.125,-0.4000000059604645,-0.5460230708122253,0.8870390057563782
FRA,France,2018,2466929.5,2356959.5,0.9554223418235779,98.52992248535156,-54210.06640625,-0.4000000059604645,-0.6975511908531189,0.8475819826126099
